timestamp,heart_rate_mean,heart_rate_std,heart_rate_max,steps_total,cumulative_steps_max,spo2_mean,spo2_min,sleeping_users_count,sleep_quality_mean,active_users_count,pm25,pm10,aqi,co2,temperature,humidity,wind_speed,pressure,precipitation,rainfall,location,hour,day_of_week,month,is_weekend,aqi_category,temp_category,high_heart_rate,low_spo2,high_pollution,health_risk,risk_category
2025-10-22 15:20:53.751808,85.537,13.008122210155602,119.8,52687,8307,98.133,93.8,0,0.0,100,29.13,43.51,86.6,409.3,20.1,52.7,16.7,1036.32,0,0.0,hospital_A,15,2,10,0,Moderate,Warm,0,0,0,0,Low
2025-10-22 16:20:53.751808,84.381,15.354653787347107,121.2,52245,9172,97.807,91.9,0,0.0,100,31.7,46.27,92.1,408.7,24.1,49.4,14.4,1012.34,1,0.08,hospital_A,16,2,10,0,Moderate,Warm,0,0,0,0,Low
2025-10-22 17:20:53.751808,85.62,14.46817475731065,115.1,52101,10003,97.797,93.1,0,0.0,100,37.0,54.03,104.0,414.3,12.4,75.0,18.3,1013.54,0,0.0,hospital_A,17,2,10,0,Sensitive,Mild,0,0,1,0,Low
2025-10-22 18:20:53.751808,84.309,14.011028087931596,113.9,52120,10817,97.979,94.4,0,0.0,100,40.86,58.39,113.6,409.0,16.3,65.3,13.2,1005.72,0,0.0,hospital_A,18,2,10,0,Sensitive,Mild,0,0,1,0,Low
2025-10-22 19:20:53.751808,72.597,11.164775552213902,97.1,52313,11704,97.859,93.7,0,0.0,100,46.72,65.14,128.3,409.7,12.7,75.5,10.4,1017.97,0,0.0,hospital_A,19,2,10,0,Sensitive,Mild,0,0,1,0,Low
2025-10-22 20:20:53.751808,72.7,12.042081098037707,103.4,52043,12489,98.002,94.7,0,0.0,100,29.76,42.23,87.9,405.3,10.6,75.5,7.5,1008.34,0,0.0,hospital_A,20,2,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-22 21:20:53.751808,71.2,12.103910379073636,106.0,53179,13357,97.859,93.6,0,0.0,100,23.0,34.65,73.5,407.6,12.2,68.5,1.6,1018.43,0,0.0,hospital_A,21,2,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-22 22:20:53.751808,70.08,11.03710912230996,97.3,52549,14196,98.057,93.4,0,0.0,100,33.41,46.74,95.8,409.9,8.6,67.7,9.1,1019.31,0,0.0,hospital_A,22,2,10,0,Moderate,Cold,0,0,0,0,Low
2025-10-22 23:20:53.751808,70.535,10.126217347942802,97.8,996,14203,98.029,93.8,100,73.405,100,30.14,43.21,88.8,408.3,7.7,79.2,9.5,988.15,0,0.0,hospital_A,23,2,10,0,Moderate,Cold,0,0,0,0,Low
2025-10-23 00:20:53.751808,71.87,11.544402640380852,101.2,0,0,97.865,93.3,100,75.14,100,24.51,37.02,76.7,406.6,10.6,83.0,9.0,1017.77,1,1.68,hospital_A,0,3,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-23 01:20:53.751808,70.601,10.578952756021808,97.6,1002,18,97.923,94.2,100,74.236,100,30.14,43.68,88.8,410.8,14.0,72.8,12.0,999.61,0,0.0,hospital_A,1,3,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-23 02:20:53.751808,57.848,7.498585455829912,81.5,1124,35,97.899,93.0,100,76.01100000000001,100,34.7,49.11,98.5,406.4,16.2,89.9,7.0,1014.4,0,0.0,hospital_A,2,3,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-23 03:20:53.751808,56.459,6.477842498420554,75.5,1011,50,97.948,94.4,100,73.074,100,35.26,49.93,99.7,409.2,13.3,81.5,9.9,1005.7,0,0.0,hospital_A,3,3,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-23 04:20:53.751808,57.647,7.563167726594862,77.9,1005,57,97.879,92.5,100,75.857,100,31.03,45.24,90.7,410.2,17.4,80.5,11.5,994.91,1,2.94,hospital_A,4,3,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-23 05:20:53.751808,57.902,7.570490023236223,80.5,1019,69,97.844,93.2,100,74.985,100,39.41,54.91,110.0,413.1,20.7,79.9,8.4,999.97,0,0.0,hospital_A,5,3,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-23 06:20:53.751808,57.472,7.814065019003368,86.1,52544,866,97.69,93.5,100,75.293,100,30.68,44.97,89.9,408.4,23.0,73.4,10.3,1032.86,0,0.0,hospital_A,6,3,10,0,Moderate,Warm,0,0,0,0,Low
2025-10-23 07:20:53.751808,81.778,10.124503529416724,101.8,52439,1642,97.965,94.6,0,0.0,100,52.16,73.86,141.9,417.0,22.4,63.8,5.3,1031.11,0,0.0,hospital_A,7,3,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-23 08:20:53.751808,81.218,10.40937203978349,111.9,52141,2456,97.831,92.3,0,0.0,100,46.17,66.89,126.9,412.2,25.3,64.8,10.4,1018.45,0,0.0,hospital_A,8,3,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-23 09:20:53.751808,79.762,11.4763769667447,104.0,52270,3233,97.837,93.2,0,0.0,100,41.17,60.97,114.4,408.7,25.5,67.5,10.1,995.0,0,0.0,hospital_A,9,3,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-23 10:20:53.751808,80.078,10.78900094606268,104.8,52318,4087,98.2,94.8,0,0.0,100,45.12,63.11,124.3,415.8,23.0,67.8,12.7,1025.06,0,0.0,hospital_A,10,3,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-23 11:20:53.751808,82.913,14.544023417600688,116.4,52525,4919,98.006,93.9,0,0.0,100,39.08,55.95,109.2,413.1,26.6,69.0,16.9,1027.36,0,0.0,hospital_A,11,3,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-23 12:20:53.751808,86.492,14.717073710009698,125.0,52177,5741,97.799,93.3,0,0.0,100,40.59,57.39,113.0,409.8,23.8,50.3,12.9,1001.01,0,0.0,hospital_A,12,3,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-23 13:20:53.751808,84.367,12.881378423950215,108.9,52519,6568,97.921,93.1,0,0.0,100,39.59,55.96,110.5,414.4,24.8,52.4,19.2,1021.32,0,0.0,hospital_A,13,3,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-23 14:20:53.751808,84.751,14.042802498796386,130.9,52549,7381,97.834,93.3,0,0.0,100,36.37,52.01,102.4,413.4,20.8,69.2,17.5,1000.39,0,0.0,hospital_A,14,3,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-23 15:20:53.751808,85.93,14.546980664888723,114.7,52205,8221,97.921,93.2,0,0.0,100,20.65,33.82,68.5,408.0,19.5,55.6,15.2,1024.36,0,0.0,hospital_A,15,3,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-23 16:20:53.751808,86.25399999999999,13.039329938786167,120.3,52541,8994,97.901,93.5,0,0.0,100,35.67,50.81,100.7,409.5,15.7,50.6,14.3,1026.1,0,0.0,hospital_A,16,3,10,0,Sensitive,Mild,0,0,1,0,Low
2025-10-23 17:20:53.751808,88.43,14.363614946921766,128.1,52262,9793,97.891,94.2,0,0.0,100,41.73,59.44,115.8,407.0,16.7,68.1,17.5,1039.69,1,2.39,hospital_A,17,3,10,0,Sensitive,Mild,0,0,1,0,Low
2025-10-23 18:20:53.751808,85.656,15.206333874375831,128.3,52289,10648,98.037,94.7,0,0.0,100,39.45,56.79,110.1,411.8,15.5,68.5,18.2,1029.24,0,0.0,hospital_A,18,3,10,0,Sensitive,Mild,0,0,1,0,Low
2025-10-23 19:20:53.751808,71.135,11.232109231029488,103.5,52211,11516,97.966,93.4,0,0.0,100,51.19,70.25,139.5,412.5,9.0,66.8,11.1,1020.96,0,0.0,hospital_A,19,3,10,0,Sensitive,Cold,0,0,1,0,Low
2025-10-23 20:20:53.751808,73.082,11.477605599733348,101.2,52474,12336,97.992,91.7,0,0.0,100,24.95,36.74,77.7,407.0,10.5,75.1,13.9,1013.36,0,0.0,hospital_A,20,3,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-23 21:20:53.751808,70.476,11.38551374476897,95.8,52092,13177,97.981,93.9,0,0.0,100,33.6,46.76,96.1,410.2,11.5,73.5,8.7,1024.63,0,0.0,hospital_A,21,3,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-23 22:20:53.751808,71.006,10.641493211846624,95.7,52509,13997,97.629,92.6,0,0.0,100,27.42,39.89,83.0,409.1,9.7,66.9,9.5,1005.23,0,0.0,hospital_A,22,3,10,0,Moderate,Cold,0,0,0,0,Low
2025-10-23 23:20:53.751808,71.163,11.311553537615572,100.7,1040,14007,97.842,93.0,100,76.67399999999999,100,31.14,44.36,90.9,410.9,11.0,62.4,8.2,1029.58,0,0.0,hospital_A,23,3,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-24 00:20:53.751808,69.71300000000001,11.023626188484185,93.9,0,0,97.934,94.3,100,75.086,100,28.18,41.21,84.6,407.9,13.6,69.8,11.2,994.19,1,0.13,hospital_A,0,4,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-24 01:20:53.751808,71.57600000000001,11.052383261431704,97.8,983,20,97.969,94.2,100,76.524,100,30.46,44.05,89.4,406.3,16.5,77.0,13.7,1025.68,0,0.0,hospital_A,1,4,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-24 02:20:53.751808,57.958,7.8973871142500816,92.9,1013,33,97.969,93.0,100,75.389,100,34.47,48.85,98.0,410.3,9.3,87.3,7.6,1026.04,0,0.0,hospital_A,2,4,10,0,Moderate,Cold,0,0,0,0,Low
2025-10-24 03:20:53.751808,57.358,6.560536748181692,75.1,1016,47,97.886,93.0,100,75.12899999999999,100,33.75,48.21,96.5,409.2,13.8,92.4,8.6,1008.48,1,1.99,hospital_A,3,4,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-24 04:20:53.751808,57.361,7.418239805923089,86.3,939,55,97.798,93.1,100,73.422,100,27.54,41.25,83.2,407.6,19.3,87.7,10.7,1038.02,0,0.0,hospital_A,4,4,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-24 05:20:53.751808,57.773,7.317377338303055,76.6,1018,66,97.89,93.4,100,75.28699999999999,100,32.92,47.5,94.7,408.0,16.4,80.4,13.4,1002.63,1,0.31,hospital_A,5,4,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-24 06:20:53.751808,58.115,7.734487570602074,80.1,51894,865,97.987,92.7,100,72.508,100,33.89,48.63,96.8,410.5,22.3,83.7,6.8,1012.36,0,0.0,hospital_A,6,4,10,0,Moderate,Warm,0,0,0,0,Low
2025-10-24 07:20:53.751808,81.094,11.778741508121806,109.0,52309,1707,97.87,93.7,0,0.0,100,62.77,85.99,157.8,416.3,20.5,65.2,3.6,993.75,0,0.0,hospital_A,7,4,10,0,Unhealthy,Warm,0,0,1,0,Low
2025-10-24 08:20:53.751808,80.258,11.469055248050225,105.2,51899,2530,97.896,92.4,0,0.0,100,51.2,72.64,139.5,413.7,23.4,64.9,13.9,991.71,0,0.0,hospital_A,8,4,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-24 09:20:53.751808,79.51100000000001,11.68644985019018,108.2,52283,3349,97.837,92.3,0,0.0,100,35.62,54.63,100.6,410.0,25.9,67.6,9.0,1014.16,0,0.0,hospital_A,9,4,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-24 10:20:53.751808,82.32600000000001,11.675430647649828,110.5,52448,4152,97.89,93.4,0,0.0,100,40.77,58.15,113.4,416.9,25.6,66.5,20.4,994.68,0,0.0,hospital_A,10,4,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-24 11:20:53.751808,86.785,13.042365892766847,119.4,52167,4977,98.134,94.0,0,0.0,100,38.39,55.15,107.5,411.4,26.5,63.1,16.9,1011.62,0,0.0,hospital_A,11,4,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-24 12:20:53.751808,84.288,14.087520661345568,120.4,52361,5788,98.052,93.0,0,0.0,100,38.3,54.77,107.2,408.2,24.9,50.4,15.0,1005.85,0,0.0,hospital_A,12,4,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-24 13:20:53.751808,84.505,14.481582695746257,118.8,52558,6639,98.159,94.0,0,0.0,100,44.1,61.12,121.8,414.0,21.8,53.3,18.5,1035.04,0,0.0,hospital_A,13,4,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-24 14:20:53.751808,85.816,12.97672134900403,119.9,52178,7438,98.148,93.2,0,0.0,100,41.14,57.47,114.4,409.4,23.0,57.6,13.1,1004.85,0,0.0,hospital_A,14,4,10,0,Sensitive,Warm,0,0,1,0,Low
2025-10-24 15:20:53.751808,87.06299999999999,16.42195287910778,139.0,52311,8233,97.939,91.9,0,0.0,100,43.88,60.37,121.2,408.7,15.9,52.0,13.6,1030.68,0,0.0,hospital_A,15,4,10,0,Sensitive,Mild,0,0,1,0,Low
2025-10-24 16:20:53.751808,86.221,16.202053087261017,122.5,52907,9034,97.872,93.4,0,0.0,100,38.55,54.11,107.9,415.5,17.0,63.0,18.1,1025.45,1,5.82,hospital_A,16,4,10,0,Sensitive,Mild,0,0,1,0,Low
2025-10-24 17:20:53.751808,87.25399999999999,15.151467042347864,124.3,52079,9925,97.864,93.9,0,0.0,100,34.34,51.0,97.7,408.7,17.9,67.1,17.6,1008.6,0,0.0,hospital_A,17,4,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-24 18:20:53.751808,85.595,14.306496193454691,118.5,52383,10762,97.854,93.7,0,0.0,100,41.63,59.28,115.6,410.4,12.9,66.5,21.3,1029.23,0,0.0,hospital_A,18,4,10,0,Sensitive,Mild,0,0,1,0,Low
2025-10-24 19:20:53.751808,72.33,11.868568965672702,111.8,52298,11626,97.841,92.0,0,0.0,100,30.52,46.63,89.6,409.1,9.7,65.1,13.1,1025.12,0,0.0,hospital_A,19,4,10,0,Moderate,Cold,0,0,0,0,Low
2025-10-24 20:20:53.751808,70.88,10.184470253451298,98.6,52075,12441,97.714,93.5,0,0.0,100,23.75,35.37,75.1,408.2,9.1,71.4,3.3,1039.81,0,0.0,hospital_A,20,4,10,0,Moderate,Cold,0,0,0,0,Low
2025-10-24 21:20:53.751808,71.152,10.852067530980891,99.5,52665,13283,97.851,93.8,0,0.0,100,24.93,36.85,77.6,410.2,8.0,70.4,10.8,1004.79,0,0.0,hospital_A,21,4,10,0,Moderate,Cold,0,0,0,0,Low
2025-10-24 22:20:53.751808,70.348,10.298165767835467,94.8,52269,14108,97.982,93.0,0,0.0,100,26.22,38.52,80.4,407.5,8.5,72.8,11.3,1026.34,1,0.22,hospital_A,22,4,10,0,Moderate,Cold,0,0,0,0,Low
2025-10-24 23:20:53.751808,70.94,10.49362480824246,95.9,1019,14120,97.94,93.3,100,74.411,100,34.53,48.23,98.1,407.4,12.0,67.6,7.6,1033.65,1,3.75,hospital_A,23,4,10,0,Moderate,Mild,0,0,0,0,Low
2025-10-25 00:20:53.751808,72.036,11.779279187701524,100.8,0,0,97.817,93.0,100,73.44,100,27.69,39.29,83.5,410.5,6.4,80.6,8.7,1013.18,0,0.0,hospital_A,0,5,10,1,Moderate,Cold,0,0,0,0,Low
2025-10-25 01:20:53.751808,71.125,11.705255445760466,110.5,1009,18,98.087,93.0,100,72.745,100,21.01,31.86,69.3,407.2,12.4,65.7,11.2,1036.24,0,0.0,hospital_A,1,5,10,1,Moderate,Mild,0,0,0,0,Low
2025-10-25 02:20:53.751808,58.00899999999999,7.250121489751851,85.1,966,31,97.767,94.2,100,71.48899999999999,100,29.16,41.36,86.7,410.0,10.5,81.5,8.6,1020.12,0,0.0,hospital_A,2,5,10,1,Moderate,Mild,0,0,0,0,Low
2025-10-25 03:20:53.751808,57.594,7.092844879514039,75.5,1025,45,98.144,94.4,100,74.358,100,23.7,35.28,75.0,405.5,15.8,83.2,9.9,1001.65,0,0.0,hospital_A,3,5,10,1,Moderate,Mild,0,0,0,0,Low
2025-10-25 04:20:53.751808,57.648,7.30398369232693,75.9,946,58,98.02,92.5,100,75.544,100,31.19,43.96,91.0,409.6,22.0,82.0,8.3,1041.15,0,0.0,hospital_A,4,5,10,1,Moderate,Warm,0,0,0,0,Low
2025-10-25 05:20:53.751808,57.262,7.235906259338867,82.4,1019,70,97.981,93.9,100,75.425,100,30.37,43.09,89.2,409.5,21.2,81.3,16.2,1001.13,1,0.52,hospital_A,5,5,10,1,Moderate,Warm,0,0,0,0,Low
2025-10-25 06:20:53.751808,57.113,7.524957196428484,78.8,52675,889,98.317,93.7,100,76.814,100,26.72,38.95,81.5,408.5,17.2,79.8,7.3,1015.51,0,0.0,hospital_A,6,5,10,1,Moderate,Mild,0,0,0,0,Low
2025-10-25 07:20:53.751808,82.07700000000001,10.765375239182516,114.0,52061,1720,98.017,94.6,0,0.0,100,44.11,62.53,121.8,410.4,19.3,68.2,11.3,1027.81,0,0.0,hospital_A,7,5,10,1,Sensitive,Mild,0,0,1,0,Low
2025-10-25 08:20:53.751808,81.681,11.910522425336527,112.8,52481,2505,97.759,92.4,0,0.0,100,52.85,72.4,143.6,415.7,21.7,74.3,13.1,1006.21,0,0.0,hospital_A,8,5,10,1,Sensitive,Warm,0,0,1,0,Low
2025-10-25 09:20:53.751808,81.105,10.958824450338335,110.2,52118,3333,97.989,92.6,0,0.0,100,34.5,51.26,98.1,411.1,25.7,57.6,10.6,1011.95,0,0.0,hospital_A,9,5,10,1,Moderate,Warm,0,0,0,0,Low
2025-10-25 10:20:53.751808,81.39699999999999,12.44351646522003,110.1,52307,4116,97.843,92.7,0,0.0,100,29.58,43.62,87.6,410.1,25.2,69.6,10.8,1004.26,1,5.0,hospital_A,10,5,10,1,Moderate,Warm,0,0,0,0,Low
2025-10-25 11:20:53.751808,87.37899999999999,13.90610864245486,125.1,51851,4935,98.153,93.0,0,0.0,100,39.26,54.46,109.6,409.2,25.2,63.7,14.2,1022.59,0,0.0,hospital_A,11,5,10,1,Sensitive,Warm,0,0,1,0,Low
2025-10-25 12:20:53.751808,86.087,13.923837963591916,120.8,52772,5789,98.029,94.5,0,0.0,100,37.45,52.15,105.1,411.4,21.6,57.9,18.8,1036.37,0,0.0,hospital_A,12,5,10,1,Sensitive,Warm,0,0,1,0,Low
2025-10-25 13:20:53.751808,83.023,15.365650101128262,125.2,52299,6617,97.787,93.9,0,0.0,100,35.91,50.15,101.3,414.0,23.8,50.4,20.3,1014.99,0,0.0,hospital_A,13,5,10,1,Sensitive,Warm,0,0,1,0,Low
2025-10-25 14:20:53.751808,87.01,13.347352478368814,118.7,52107,7502,97.988,94.8,0,0.0,100,29.88,43.04,88.2,407.5,21.8,60.9,18.7,1015.74,0,0.0,hospital_A,14,5,10,1,Moderate,Warm,0,0,0,0,Low
2025-10-25 15:20:53.751808,85.104,15.721290460308076,128.8,52419,8316,97.822,92.2,0,0.0,100,26.04,38.45,80.0,406.7,20.8,62.4,12.7,1023.54,1,0.04,hospital_A,15,5,10,1,Moderate,Warm,0,0,0,0,Low
2025-10-25 16:20:53.751808,85.488,12.631956269395458,122.7,52061,9131,98.027,92.8,0,0.0,100,29.51,42.27,87.4,409.3,19.5,47.4,12.1,982.66,0,0.0,hospital_A,16,5,10,1,Moderate,Mild,0,0,0,0,Low
2025-10-25 17:20:53.751808,86.802,14.536912125393554,123.0,52136,9956,97.728,94.0,0,0.0,100,36.54,51.75,102.9,412.0,15.8,57.3,14.1,1033.27,0,0.0,hospital_A,17,5,10,1,Sensitive,Mild,0,0,1,0,Low
2025-10-25 18:20:53.751808,88.06200000000001,14.91803044383649,122.6,52385,10840,97.911,93.2,0,0.0,100,34.88,49.81,98.9,412.8,10.0,70.7,16.8,1012.76,0,0.0,hospital_A,18,5,10,1,Moderate,Cold,0,0,0,0,Low
2025-10-25 19:20:53.751808,70.473,10.40456247047516,96.5,52103,11662,97.926,93.1,0,0.0,100,33.4,48.16,95.7,414.8,14.0,61.8,9.2,1012.12,1,0.34,hospital_A,19,5,10,1,Moderate,Mild,0,0,0,0,Low
2025-10-25 20:20:53.751808,70.311,10.946157436573928,97.8,52688,12493,98.002,93.1,0,0.0,100,26.97,37.81,82.0,406.8,8.3,74.3,11.8,1008.89,0,0.0,hospital_A,20,5,10,1,Moderate,Cold,0,0,0,0,Low
2025-10-25 21:20:53.751808,71.541,12.727899006957632,103.6,52483,13354,98.011,94.5,0,0.0,100,20.58,30.63,68.3,407.5,7.7,74.7,8.0,1001.36,0,0.0,hospital_A,21,5,10,1,Moderate,Cold,0,0,0,0,Low
2025-10-25 22:20:53.751808,70.692,10.713407817809747,97.1,52222,14162,97.962,94.2,0,0.0,100,24.54,35.31,76.8,408.8,6.6,71.8,9.8,980.0,0,0.0,hospital_A,22,5,10,1,Moderate,Cold,0,0,0,0,Low
2025-10-25 23:20:53.751808,69.988,11.437023699857887,96.5,1064,14170,97.944,92.8,100,73.55199999999999,100,27.98,39.43,84.2,408.3,8.3,72.9,9.3,1009.94,0,0.0,hospital_A,23,5,10,1,Moderate,Cold,0,0,0,0,Low
2025-10-26 00:20:53.751808,71.225,11.228196604526438,102.8,0,0,98.126,94.3,100,74.73,100,23.37,34.36,74.3,405.2,9.1,74.4,8.0,994.83,0,0.0,hospital_A,0,6,10,1,Moderate,Cold,0,0,0,0,Low
2025-10-26 01:20:53.751808,70.86,11.912483902497948,96.4,1053,19,98.084,92.8,100,76.791,100,25.67,37.19,79.2,409.3,8.8,78.4,14.5,1009.51,1,0.73,hospital_A,1,6,10,1,Moderate,Cold,0,0,0,0,Low
2025-10-26 02:20:53.751808,57.285,7.451518386384498,76.4,986,32,98.049,93.9,100,77.582,100,28.97,41.15,86.3,406.5,14.6,85.2,18.8,1030.04,1,1.48,hospital_A,2,6,10,1,Moderate,Mild,0,0,0,0,Low
2025-10-26 03:20:53.751808,57.063,7.616696903328352,78.7,1025,44,97.983,94.2,100,75.66,100,29.36,41.75,87.1,409.4,12.2,85.9,7.3,991.92,1,0.97,hospital_A,3,6,10,1,Moderate,Mild,0,0,0,0,Low
2025-10-26 04:20:53.751808,58.466,8.144443727865252,84.5,995,59,97.992,93.7,100,76.539,100,25.54,37.51,78.9,408.1,16.2,77.5,14.7,1026.47,0,0.0,hospital_A,4,6,10,1,Moderate,Mild,0,0,0,0,Low
2025-10-26 05:20:53.751808,57.137,7.2312125783671535,79.1,982,77,97.915,94.4,100,75.911,100,29.6,42.21,87.6,406.8,17.8,82.1,16.7,1028.47,0,0.0,hospital_A,5,6,10,1,Moderate,Mild,0,0,0,0,Low
2025-10-26 06:20:53.751808,57.75,7.179396727701941,77.7,52112,808,97.868,92.7,100,76.09100000000001,100,30.89,43.72,90.4,410.0,19.4,80.4,7.0,992.51,0,0.0,hospital_A,6,6,10,1,Moderate,Mild,0,0,0,0,Low
2025-10-26 07:20:53.751808,80.042,12.41122154350732,113.9,52417,1597,97.832,93.2,0,0.0,100,48.69,67.77,133.2,416.1,19.3,71.1,9.7,1015.16,0,0.0,hospital_A,7,6,10,1,Sensitive,Mild,0,0,1,0,Low
2025-10-26 08:20:53.751808,80.904,10.521569188187575,111.5,52093,2430,98.006,93.8,0,0.0,100,34.03,50.9,97.1,407.9,23.1,62.0,7.8,1000.29,0,0.0,hospital_A,8,6,10,1,Moderate,Warm,0,0,0,0,Low
2025-10-26 09:20:53.751808,81.807,11.946025542523603,118.0,52147,3235,98.101,91.5,0,0.0,100,44.4,62.57,122.5,413.5,20.2,69.3,10.8,1011.98,0,0.0,hospital_A,9,6,10,1,Sensitive,Warm,0,0,1,0,Low
2025-10-26 10:20:53.751808,81.021,10.561893530494183,113.6,52218,4039,97.958,92.6,0,0.0,100,36.89,51.98,103.7,418.4,24.3,67.6,17.1,998.59,0,0.0,hospital_A,10,6,10,1,Sensitive,Warm,0,0,1,0,Low
2025-10-26 11:20:53.751808,84.92299999999999,14.872602803188624,127.8,52794,4927,97.939,92.9,0,0.0,100,36.37,51.16,102.4,412.6,29.3,69.5,18.4,1001.82,0,0.0,hospital_A,11,6,10,1,Sensitive,Warm,0,0,1,0,Low
