timestamp,location,pm25,pm10,aqi,co2
2025-10-23 08:20:53.751808,hospital_B,31.33,51.4,91.3,409.1
2025-10-23 09:20:53.751808,hospital_B,33.97,54.62,96.9,408.8
2025-10-23 10:20:53.751808,hospital_B,31.75,49.88,92.2,411.0
2025-10-23 11:20:53.751808,hospital_B,28.58,45.61,85.4,411.1
2025-10-23 12:20:53.751808,hospital_B,22.79,37.97,73.1,407.0
2025-10-23 13:20:53.751808,hospital_B,23.83,39.08,75.3,404.7
2025-10-23 14:20:53.751808,hospital_B,25.78,41.36,79.5,407.8
2025-10-23 15:20:53.751808,hospital_B,31.8,48.88,92.3,410.4
2025-10-23 16:20:53.751808,hospital_B,20.89,34.78,69.0,409.5
2025-10-23 17:20:53.751808,hospital_B,35.31,54.6,99.8,411.1
2025-10-23 18:20:53.751808,hospital_B,28.15,45.39,84.5,406.8
2025-10-23 19:20:53.751808,hospital_B,27.55,44.65,83.2,410.1
2025-10-23 20:20:53.751808,hospital_B,26.91,41.02,81.9,410.7
2025-10-23 21:20:53.751808,hospital_B,19.26,31.34,65.5,405.1
2025-10-23 22:20:53.751808,hospital_B,21.85,34.81,71.0,404.6
2025-10-23 23:20:53.751808,hospital_B,23.01,36.46,73.5,407.1
2025-10-24 00:20:53.751808,hospital_B,20.93,33.99,69.1,404.7
2025-10-24 01:20:53.751808,hospital_B,24.82,39.15,77.4,406.9
2025-10-24 02:20:53.751808,hospital_B,19.68,32.75,66.4,402.8
2025-10-24 03:20:53.751808,hospital_B,24.0,38.43,75.6,410.2
2025-10-24 04:20:53.751808,hospital_B,30.06,46.29,88.6,408.0
2025-10-24 05:20:53.751808,hospital_B,22.64,36.88,72.7,408.0
2025-10-24 06:20:53.751808,hospital_B,21.38,35.29,70.0,407.4
2025-10-24 07:20:53.751808,hospital_B,39.37,61.8,109.9,413.7
2025-10-24 08:20:53.751808,hospital_B,34.83,55.88,98.8,409.5
2025-10-24 09:20:53.751808,hospital_B,30.52,50.2,89.6,407.5
2025-10-24 10:20:53.751808,hospital_B,27.94,45.0,84.1,409.0
2025-10-24 11:20:53.751808,hospital_B,31.98,49.96,92.7,407.8
2025-10-24 12:20:53.751808,hospital_B,33.66,51.88,96.3,409.1
2025-10-24 13:20:53.751808,hospital_B,26.7,42.75,81.4,406.9
2025-10-24 14:20:53.751808,hospital_B,16.13,29.0,58.8,406.9
2025-10-24 15:20:53.751808,hospital_B,28.59,44.78,85.5,408.1
2025-10-24 16:20:53.751808,hospital_B,25.39,40.54,78.6,408.7
2025-10-24 17:20:53.751808,hospital_B,21.74,37.23,70.8,406.3
2025-10-24 18:20:53.751808,hospital_B,33.12,51.76,95.1,407.1
2025-10-24 19:20:53.751808,hospital_B,30.79,48.81,90.2,406.6
2025-10-24 20:20:53.751808,hospital_B,22.13,34.9,71.6,407.1
2025-10-24 21:20:53.751808,hospital_B,15.46,26.48,57.4,407.1
2025-10-24 22:20:53.751808,hospital_B,18.9,31.03,64.7,405.4
2025-10-24 23:20:53.751808,hospital_B,22.59,35.93,72.6,408.9
2025-10-25 00:20:53.751808,hospital_B,16.21,26.87,59.0,406.0
2025-10-25 01:20:53.751808,hospital_B,20.85,32.97,68.9,407.8
2025-10-25 02:20:53.751808,hospital_B,20.59,32.78,68.3,406.3
2025-10-25 03:20:53.751808,hospital_B,18.1,29.72,63.0,406.4
2025-10-25 04:20:53.751808,hospital_B,17.71,29.31,62.2,402.6
2025-10-25 05:20:53.751808,hospital_B,22.22,35.16,71.8,408.5
2025-10-25 06:20:53.751808,hospital_B,14.26,24.98,54.8,404.4
2025-10-25 07:20:53.751808,hospital_B,32.86,51.75,94.6,413.3
2025-10-25 08:20:53.751808,hospital_B,30.1,48.14,88.7,407.6
2025-10-25 09:20:53.751808,hospital_B,28.82,46.36,85.9,411.0
2025-10-25 10:20:53.751808,hospital_B,22.28,36.37,72.0,406.0
2025-10-25 11:20:53.751808,hospital_B,22.29,36.2,72.0,405.8
2025-10-25 12:20:53.751808,hospital_B,23.81,37.95,75.2,410.0
2025-10-25 13:20:53.751808,hospital_B,23.9,37.88,75.4,407.2
2025-10-25 14:20:53.751808,hospital_B,21.18,34.22,69.6,404.8
2025-10-25 15:20:53.751808,hospital_B,24.82,38.72,77.4,407.6
2025-10-25 16:20:53.751808,hospital_B,20.72,33.35,68.6,411.2
2025-10-25 17:20:53.751808,hospital_B,26.19,41.52,80.3,406.8
2025-10-25 18:20:53.751808,hospital_B,23.1,37.52,73.7,409.1
2025-10-25 19:20:53.751808,hospital_B,25.43,40.53,78.7,405.6
2025-10-25 20:20:53.751808,hospital_B,20.11,31.33,67.3,405.8
2025-10-25 21:20:53.751808,hospital_B,23.15,35.32,73.8,409.0
2025-10-25 22:20:53.751808,hospital_B,16.89,27.43,60.4,407.6
2025-10-25 23:20:53.751808,hospital_B,18.82,30.06,64.6,407.6
2025-10-26 00:20:53.751808,hospital_B,20.52,32.38,68.2,405.7
2025-10-26 01:20:53.751808,hospital_B,17.77,29.03,62.3,407.5
2025-10-26 02:20:53.751808,hospital_B,19.12,30.9,65.2,406.0
2025-10-26 03:20:53.751808,hospital_B,17.74,29.26,62.3,406.8
2025-10-26 04:20:53.751808,hospital_B,26.7,40.82,81.4,406.4
2025-10-26 05:20:53.751808,hospital_B,21.04,33.64,69.3,408.9
2025-10-26 06:20:53.751808,hospital_B,20.81,33.37,68.8,407.5
2025-10-26 07:20:53.751808,hospital_B,25.89,42.83,79.7,408.7
2025-10-26 08:20:53.751808,hospital_B,29.24,47.04,86.8,410.4
2025-10-26 09:20:53.751808,hospital_B,34.5,53.62,98.1,414.9
2025-10-26 10:20:53.751808,hospital_B,26.58,41.87,81.1,408.6
2025-10-26 11:20:53.751808,hospital_B,24.66,39.24,77.1,407.2
2025-10-26 12:20:53.751808,hospital_B,24.56,38.92,76.8,407.2
2025-10-26 13:20:53.751808,hospital_B,23.36,37.19,74.3,409.4
2025-10-26 14:20:53.751808,hospital_B,18.68,31.01,64.3,407.9
2025-10-26 15:20:53.751808,hospital_B,26.34,40.67,80.6,407.9
2025-10-26 16:20:53.751808,hospital_B,13.91,24.64,54.1,404.8
2025-10-26 17:20:53.751808,hospital_B,30.33,46.81,89.2,408.9
2025-10-26 18:20:53.751808,hospital_B,20.72,34.48,68.6,406.2
2025-10-26 19:20:53.751808,hospital_B,28.44,44.39,85.1,409.4
2025-10-26 20:20:53.751808,hospital_B,16.78,27.07,60.2,405.6
2025-10-26 21:20:53.751808,hospital_B,16.65,27.0,59.9,404.9
2025-10-26 22:20:53.751808,hospital_B,22.8,35.0,73.1,406.8
2025-10-26 23:20:53.751808,hospital_B,22.12,34.28,71.6,409.3
2025-10-27 00:20:53.751808,hospital_B,25.87,40.31,79.6,407.3
2025-10-27 01:20:53.751808,hospital_B,24.44,38.68,76.6,407.6
2025-10-27 02:20:53.751808,hospital_B,20.58,33.9,68.3,407.3
2025-10-27 03:20:53.751808,hospital_B,20.11,33.45,67.3,408.3
2025-10-27 04:20:53.751808,hospital_B,22.88,37.11,73.2,407.6
2025-10-27 05:20:53.751808,hospital_B,25.63,40.7,79.1,407.5
2025-10-27 06:20:53.751808,hospital_B,26.73,42.13,81.5,407.4
2025-10-27 07:20:53.751808,hospital_B,39.89,62.46,111.2,408.1
2025-10-27 08:20:53.751808,hospital_B,35.93,57.29,101.3,414.1
2025-10-27 09:20:53.751808,hospital_B,29.92,49.43,88.3,407.6
2025-10-27 10:20:53.751808,hospital_B,30.99,48.91,90.6,409.4
2025-10-27 11:20:53.751808,hospital_B,29.66,46.99,87.7,409.6
2025-10-27 12:20:53.751808,hospital_B,30.12,47.35,88.7,410.8
2025-10-27 13:20:53.751808,hospital_B,28.48,45.03,85.2,408.1
2025-10-27 14:20:53.751808,hospital_B,28.9,45.35,86.1,411.9
2025-10-27 15:20:53.751808,hospital_B,25.01,40.19,77.8,406.3
2025-10-27 16:20:53.751808,hospital_B,29.69,46.03,87.8,408.6
2025-10-27 17:20:53.751808,hospital_B,18.77,33.42,64.5,407.5
2025-10-27 18:20:53.751808,hospital_B,26.64,43.46,81.3,408.0
2025-10-27 19:20:53.751808,hospital_B,30.98,49.05,90.6,409.4
2025-10-27 20:20:53.751808,hospital_B,22.95,35.95,73.4,406.7
2025-10-27 21:20:53.751808,hospital_B,22.64,35.67,72.7,406.9
2025-10-27 22:20:53.751808,hospital_B,23.87,37.39,75.4,408.5
2025-10-27 23:20:53.751808,hospital_B,18.76,31.03,64.4,407.8
2025-10-28 00:20:53.751808,hospital_B,20.69,33.68,68.6,408.0
2025-10-28 01:20:53.751808,hospital_B,24.32,38.52,76.3,410.4
2025-10-28 02:20:53.751808,hospital_B,22.87,36.83,73.2,406.8
2025-10-28 03:20:53.751808,hospital_B,24.03,38.46,75.7,407.1
2025-10-28 04:20:53.751808,hospital_B,27.15,42.57,82.4,405.6
2025-10-28 05:20:53.751808,hospital_B,21.12,34.93,69.5,405.5
2025-10-28 06:20:53.751808,hospital_B,27.96,43.71,84.1,411.3
2025-10-28 07:20:53.751808,hospital_B,35.13,56.37,99.4,409.6
2025-10-28 08:20:53.751808,hospital_B,35.66,56.94,100.6,412.4
2025-10-28 09:20:53.751808,hospital_B,30.28,49.89,89.1,409.3
2025-10-28 10:20:53.751808,hospital_B,32.9,51.35,94.7,410.4
2025-10-28 11:20:53.751808,hospital_B,28.99,46.14,86.3,410.4
2025-10-28 12:20:53.751808,hospital_B,16.35,29.73,59.3,406.7
2025-10-28 13:20:53.751808,hospital_B,24.09,39.41,75.8,404.8
2025-10-28 14:20:53.751808,hospital_B,28.23,44.5,84.7,410.8
2025-10-28 15:20:53.751808,hospital_B,24.99,40.16,77.8,409.3
2025-10-28 16:20:53.751808,hospital_B,31.77,48.7,92.2,411.6
2025-10-28 17:20:53.751808,hospital_B,37.36,57.21,104.9,412.0
2025-10-28 18:20:53.751808,hospital_B,29.62,47.27,87.6,406.0
2025-10-28 19:20:53.751808,hospital_B,28.16,45.44,84.5,407.0
2025-10-28 20:20:53.751808,hospital_B,27.88,42.26,83.9,408.1
2025-10-28 21:20:53.751808,hospital_B,21.32,33.99,69.9,407.8
2025-10-28 22:20:53.751808,hospital_B,21.52,34.39,70.3,409.4
2025-10-28 23:20:53.751808,hospital_B,19.82,32.38,66.7,406.9
2025-10-29 00:20:53.751808,hospital_B,19.99,32.79,67.1,404.9
2025-10-29 01:20:53.751808,hospital_B,21.02,34.29,69.3,406.9
2025-10-29 02:20:53.751808,hospital_B,22.18,35.95,71.7,406.2
2025-10-29 03:20:53.751808,hospital_B,19.34,32.47,65.7,406.5
2025-10-29 04:20:53.751808,hospital_B,19.37,32.62,65.7,407.6
2025-10-29 05:20:53.751808,hospital_B,24.95,39.83,77.7,405.5
2025-10-29 06:20:53.751808,hospital_B,23.71,38.26,75.0,406.4
2025-10-29 07:20:53.751808,hospital_B,37.2,59.01,104.5,413.3
2025-10-29 08:20:53.751808,hospital_B,26.17,44.8,80.3,408.2
2025-10-29 09:20:53.751808,hospital_B,34.02,54.68,97.0,411.0
2025-10-29 10:20:53.751808,hospital_B,29.75,47.33,87.9,407.5
2025-10-29 11:20:53.751808,hospital_B,26.9,43.45,81.8,406.9
2025-10-29 12:20:53.751808,hospital_B,31.94,49.68,92.6,409.3
2025-10-29 13:20:53.751808,hospital_B,34.63,52.9,98.4,409.7
2025-10-29 14:20:53.751808,hospital_B,23.2,38.06,73.9,405.2
2025-10-29 15:20:53.751808,hospital_B,18.12,31.37,63.1,404.3
2025-10-29 16:20:53.751808,hospital_B,26.22,41.6,80.4,408.9
2025-10-29 17:20:53.751808,hospital_B,21.65,37.11,70.6,408.3
2025-10-29 18:20:53.751808,hospital_B,26.9,43.79,81.8,408.4
2025-10-29 19:20:53.751808,hospital_B,37.22,57.04,104.6,412.3
2025-10-29 20:20:53.751808,hospital_B,19.65,31.72,66.3,405.5
2025-10-29 21:20:53.751808,hospital_B,13.65,24.16,53.5,404.6
2025-10-29 22:20:53.751808,hospital_B,20.66,33.29,68.5,405.5
2025-10-29 23:20:53.751808,hospital_B,21.47,34.5,70.2,407.1
2025-10-30 00:20:53.751808,hospital_B,21.74,35.03,70.8,406.2
2025-10-30 01:20:53.751808,hospital_B,23.65,37.66,74.9,408.2
2025-10-30 02:20:53.751808,hospital_B,19.94,33.09,67.0,408.6
2025-10-30 03:20:53.751808,hospital_B,23.76,38.12,75.1,407.5
2025-10-30 04:20:53.751808,hospital_B,26.84,42.18,81.7,408.6
2025-10-30 05:20:53.751808,hospital_B,27.89,43.59,84.0,408.9
2025-10-30 06:20:53.751808,hospital_B,22.68,36.95,72.8,407.8
2025-10-30 07:20:53.751808,hospital_B,30.06,49.89,88.6,409.1
2025-10-30 08:20:53.751808,hospital_B,35.15,56.3,99.5,409.5
2025-10-30 09:20:53.751808,hospital_B,34.17,54.87,97.4,406.1
2025-10-30 10:20:53.751808,hospital_B,26.61,43.3,81.2,408.3
2025-10-30 11:20:53.751808,hospital_B,28.87,45.98,86.0,406.8
2025-10-30 12:20:53.751808,hospital_B,32.72,50.68,94.3,407.8
2025-10-30 13:20:53.751808,hospital_B,30.79,47.98,90.1,409.8
2025-10-30 14:20:53.751808,hospital_B,23.46,38.39,74.5,410.1
2025-10-30 15:20:53.751808,hospital_B,20.63,34.59,68.4,408.1
2025-10-30 16:20:53.751808,hospital_B,29.25,45.47,86.9,407.5
2025-10-30 17:20:53.751808,hospital_B,36.15,55.67,101.9,409.7
2025-10-30 18:20:53.751808,hospital_B,30.66,48.6,89.9,409.5
2025-10-30 19:20:53.751808,hospital_B,28.71,46.14,85.7,410.0
2025-10-30 20:20:53.751808,hospital_B,23.23,36.31,74.0,404.8
2025-10-30 21:20:53.751808,hospital_B,25.31,39.09,78.4,405.2
2025-10-30 22:20:53.751808,hospital_B,24.86,38.66,77.5,409.5
2025-10-30 23:20:53.751808,hospital_B,18.24,30.36,63.3,405.8
2025-10-31 00:20:53.751808,hospital_B,18.77,31.22,64.5,406.2
2025-10-31 01:20:53.751808,hospital_B,22.04,35.6,71.5,408.3
2025-10-31 02:20:53.751808,hospital_B,28.05,43.46,84.3,410.8
2025-10-31 03:20:53.751808,hospital_B,22.19,36.12,71.8,406.9
2025-10-31 04:20:53.751808,hospital_B,18.77,31.85,64.5,405.4
2025-10-31 05:20:53.751808,hospital_B,27.93,43.65,84.0,411.1
2025-10-31 06:20:53.751808,hospital_B,20.58,34.27,68.3,406.0
2025-10-31 07:20:53.751808,hospital_B,35.51,56.86,100.3,410.6
2025-10-31 08:20:53.751808,hospital_B,31.37,51.45,91.4,409.9
2025-10-31 09:20:53.751808,hospital_B,32.49,52.72,93.8,409.4
2025-10-31 10:20:53.751808,hospital_B,31.13,49.08,90.9,409.1
2025-10-31 11:20:53.751808,hospital_B,26.41,42.83,80.8,407.9
2025-10-31 12:20:53.751808,hospital_B,27.14,43.53,82.3,407.6
2025-10-31 13:20:53.751808,hospital_B,25.72,41.49,79.3,410.5
2025-10-31 14:20:53.751808,hospital_B,28.44,44.76,85.1,408.0
2025-10-31 15:20:53.751808,hospital_B,28.43,44.57,85.1,407.9
2025-10-31 16:20:53.751808,hospital_B,29.96,46.38,88.4,409.5
2025-10-31 17:20:53.751808,hospital_B,28.84,46.31,86.0,409.4
2025-10-31 18:20:53.751808,hospital_B,21.59,37.0,70.5,405.5
2025-10-31 19:20:53.751808,hospital_B,23.54,39.53,74.7,407.7
2025-10-31 20:20:53.751808,hospital_B,26.4,40.37,80.8,411.7
2025-10-31 21:20:53.751808,hospital_B,23.06,36.21,73.6,408.1
2025-10-31 22:20:53.751808,hospital_B,15.3,26.42,57.0,405.1
2025-10-31 23:20:53.751808,hospital_B,19.26,31.67,65.5,405.7
2025-11-01 00:20:53.751808,hospital_B,18.64,29.98,64.2,405.8
2025-11-01 01:20:53.751808,hospital_B,13.94,24.12,54.1,406.2
2025-11-01 02:20:53.751808,hospital_B,17.0,28.19,60.7,406.4
2025-11-01 03:20:53.751808,hospital_B,26.43,40.38,80.8,406.6
2025-11-01 04:20:53.751808,hospital_B,13.52,23.96,53.3,405.0
2025-11-01 05:20:53.751808,hospital_B,24.13,37.6,75.9,410.6
2025-11-01 06:20:53.751808,hospital_B,17.51,29.15,61.8,406.8
2025-11-01 07:20:53.751808,hospital_B,28.37,46.0,85.0,408.3
2025-11-01 08:20:53.751808,hospital_B,40.97,62.05,113.9,408.0
2025-11-01 09:20:53.751808,hospital_B,30.63,48.67,89.8,409.8
2025-11-01 10:20:53.751808,hospital_B,28.35,44.14,84.9,408.7
2025-11-01 11:20:53.751808,hospital_B,25.06,39.75,77.9,407.2
2025-11-01 12:20:53.751808,hospital_B,24.32,38.61,76.3,407.1
2025-11-01 13:20:53.751808,hospital_B,24.95,39.22,77.7,407.2
2025-11-01 14:20:53.751808,hospital_B,23.53,37.22,74.6,407.4
2025-11-01 15:20:53.751808,hospital_B,25.67,39.81,79.2,407.8
2025-11-01 16:20:53.751808,hospital_B,15.13,26.2,56.7,407.1
2025-11-01 17:20:53.751808,hospital_B,21.2,35.13,69.7,406.1
2025-11-01 18:20:53.751808,hospital_B,22.39,36.62,72.2,409.2
2025-11-01 19:20:53.751808,hospital_B,16.11,28.6,58.8,409.6
2025-11-01 20:20:53.751808,hospital_B,20.5,31.83,68.2,407.1
2025-11-01 21:20:53.751808,hospital_B,17.62,28.23,62.0,406.6
2025-11-01 22:20:53.751808,hospital_B,19.66,30.98,66.4,407.5
2025-11-01 23:20:53.751808,hospital_B,20.22,31.85,67.6,406.9
2025-11-02 00:20:53.751808,hospital_B,18.56,29.88,64.0,406.2
2025-11-02 01:20:53.751808,hospital_B,19.06,30.68,65.1,408.0
2025-11-02 02:20:53.751808,hospital_B,21.78,34.31,70.9,402.9
2025-11-02 03:20:53.751808,hospital_B,22.36,35.17,72.1,407.5
2025-11-02 04:20:53.751808,hospital_B,20.73,33.18,68.6,406.3
2025-11-02 05:20:53.751808,hospital_B,24.2,37.68,76.1,409.0
2025-11-02 06:20:53.751808,hospital_B,18.82,30.82,64.6,407.0
2025-11-02 07:20:53.751808,hospital_B,26.27,43.32,80.5,405.8
2025-11-02 08:20:53.751808,hospital_B,27.42,44.7,82.9,409.7
2025-11-02 09:20:53.751808,hospital_B,33.53,52.38,96.0,410.6
2025-11-02 10:20:53.751808,hospital_B,27.09,42.52,82.2,409.1
2025-11-02 11:20:53.751808,hospital_B,21.73,35.49,70.8,407.7
2025-11-02 12:20:53.751808,hospital_B,26.18,40.99,80.3,409.2
2025-11-02 13:20:53.751808,hospital_B,26.94,41.77,81.9,409.4
2025-11-02 14:20:53.751808,hospital_B,23.44,37.11,74.4,409.0
2025-11-02 15:20:53.751808,hospital_B,21.63,34.64,70.6,405.8
2025-11-02 16:20:53.751808,hospital_B,20.78,33.43,68.8,405.9
2025-11-02 17:20:53.751808,hospital_B,22.16,36.35,71.7,407.0
2025-11-02 18:20:53.751808,hospital_B,21.58,35.58,70.5,406.6
2025-11-02 19:20:53.751808,hospital_B,17.11,29.89,60.9,406.4
2025-11-02 20:20:53.751808,hospital_B,17.47,27.95,61.7,405.2
2025-11-02 21:20:53.751808,hospital_B,19.66,30.86,66.4,407.9
2025-11-02 22:20:53.751808,hospital_B,13.56,23.17,53.3,404.5
2025-11-02 23:20:53.751808,hospital_B,16.42,26.98,59.5,404.8
2025-11-03 00:20:53.751808,hospital_B,25.3,39.58,78.4,407.5
2025-11-03 01:20:53.751808,hospital_B,22.19,35.79,71.8,404.3
2025-11-03 02:20:53.751808,hospital_B,25.77,40.55,79.4,406.0
2025-11-03 03:20:53.751808,hospital_B,24.29,38.8,76.3,408.0
2025-11-03 04:20:53.751808,hospital_B,29.04,45.0,86.4,406.4
2025-11-03 05:20:53.751808,hospital_B,14.48,26.43,55.3,405.7
2025-11-03 06:20:53.751808,hospital_B,30.83,47.38,90.2,411.3
2025-11-03 07:20:53.751808,hospital_B,36.66,58.33,103.2,409.3
2025-11-03 08:20:53.751808,hospital_B,39.25,61.54,109.6,408.8
2025-11-03 09:20:53.751808,hospital_B,37.12,58.65,104.3,411.5
2025-11-03 10:20:53.751808,hospital_B,33.25,51.8,95.4,414.8
2025-11-03 11:20:53.751808,hospital_B,29.83,47.21,88.1,407.9
2025-11-03 12:20:53.751808,hospital_B,27.39,43.86,82.9,405.4
2025-11-03 13:20:53.751808,hospital_B,23.92,39.19,75.5,406.9
2025-11-03 14:20:53.751808,hospital_B,23.96,39.03,75.6,407.8
2025-11-03 15:20:53.751808,hospital_B,22.16,36.55,71.7,408.8
2025-11-03 16:20:53.751808,hospital_B,25.12,40.19,78.0,407.8
2025-11-03 17:20:53.751808,hospital_B,27.76,44.93,83.7,408.6
2025-11-03 18:20:53.751808,hospital_B,33.27,51.95,95.5,407.9
2025-11-03 19:20:53.751808,hospital_B,26.15,42.87,80.2,407.5
2025-11-03 20:20:53.751808,hospital_B,16.01,27.07,58.6,404.9
2025-11-03 21:20:53.751808,hospital_B,19.3,31.4,65.6,407.7
2025-11-03 22:20:53.751808,hospital_B,22.26,35.33,71.9,407.5
2025-11-03 23:20:53.751808,hospital_B,24.79,38.74,77.3,407.5
2025-11-04 00:20:53.751808,hospital_B,23.82,37.69,75.3,407.4
2025-11-04 01:20:53.751808,hospital_B,23.98,38.08,75.6,406.7
2025-11-04 02:20:53.751808,hospital_B,15.39,27.26,57.3,405.6
2025-11-04 03:20:53.751808,hospital_B,28.89,44.69,86.1,410.2
2025-11-04 04:20:53.751808,hospital_B,27.71,43.29,83.6,410.4
2025-11-04 05:20:53.751808,hospital_B,24.97,39.86,77.7,408.1
2025-11-04 06:20:53.751808,hospital_B,22.67,36.93,72.8,406.8
2025-11-04 07:20:53.751808,hospital_B,38.64,60.87,108.1,413.4
2025-11-04 08:20:53.751808,hospital_B,34.63,55.63,98.4,409.0
2025-11-04 09:20:53.751808,hospital_B,34.8,55.68,98.7,411.1
2025-11-04 10:20:53.751808,hospital_B,22.92,38.58,73.3,404.0
2025-11-04 11:20:53.751808,hospital_B,25.94,42.23,79.8,406.0
2025-11-04 12:20:53.751808,hospital_B,25.4,41.32,78.6,407.6
2025-11-04 13:20:53.751808,hospital_B,24.92,40.47,77.6,410.0
2025-11-04 14:20:53.751808,hospital_B,27.47,43.53,83.1,408.8
2025-11-04 15:20:53.751808,hospital_B,28.12,44.17,84.4,406.5
2025-11-04 16:20:53.751808,hospital_B,29.4,45.68,87.2,408.6
2025-11-04 17:20:53.751808,hospital_B,32.63,51.16,94.1,407.4
2025-11-04 18:20:53.751808,hospital_B,21.68,37.1,70.7,408.2
2025-11-04 19:20:53.751808,hospital_B,31.2,49.33,91.0,407.5
2025-11-04 20:20:53.751808,hospital_B,17.62,29.13,62.0,407.6
2025-11-04 21:20:53.751808,hospital_B,16.89,28.32,60.5,408.0
2025-11-04 22:20:53.751808,hospital_B,18.34,30.31,63.5,407.2
2025-11-04 23:20:53.751808,hospital_B,20.81,33.65,68.8,407.7
2025-11-05 00:20:53.751808,hospital_B,20.66,33.65,68.5,406.6
2025-11-05 01:20:53.751808,hospital_B,23.22,37.11,74.0,405.9
2025-11-05 02:20:53.751808,hospital_B,26.13,41.0,80.2,407.2
2025-11-05 03:20:53.751808,hospital_B,23.32,37.56,74.2,405.9
2025-11-05 04:20:53.751808,hospital_B,15.8,28.05,58.1,405.6
2025-11-05 05:20:53.751808,hospital_B,32.82,49.9,94.5,410.9
2025-11-05 06:20:53.751808,hospital_B,24.68,39.52,77.1,407.3
2025-11-05 07:20:53.751808,hospital_B,35.75,57.16,100.9,411.2
2025-11-05 08:20:53.751808,hospital_B,29.56,49.14,87.5,410.7
2025-11-05 09:20:53.751808,hospital_B,38.29,60.14,107.2,412.3
2025-11-05 10:20:53.751808,hospital_B,30.68,48.52,89.9,409.0
2025-11-05 11:20:53.751808,hospital_B,30.99,48.69,90.6,410.1
2025-11-05 12:20:53.751808,hospital_B,26.04,42.13,80.0,407.1
2025-11-05 13:20:53.751808,hospital_B,27.21,43.4,82.5,410.8
2025-11-05 14:20:53.751808,hospital_B,21.01,35.26,69.3,404.9
2025-11-05 15:20:53.751808,hospital_B,26.24,41.76,80.4,408.1
2025-11-05 16:20:53.751808,hospital_B,25.83,41.1,79.6,408.3
2025-11-05 17:20:53.751808,hospital_B,28.27,45.58,84.8,411.0
2025-11-05 18:20:53.751808,hospital_B,21.45,36.81,70.2,405.9
2025-11-05 19:20:53.751808,hospital_B,28.86,46.33,86.0,405.8
2025-11-05 20:20:53.751808,hospital_B,19.96,32.12,67.0,408.9
2025-11-05 21:20:53.751808,hospital_B,20.98,33.54,69.2,407.2
2025-11-05 22:20:53.751808,hospital_B,17.12,28.76,60.9,405.3
2025-11-05 23:20:53.751808,hospital_B,20.65,33.45,68.5,406.4
2025-11-06 00:20:53.751808,hospital_B,26.83,41.54,81.7,409.1
2025-11-06 01:20:53.751808,hospital_B,19.33,32.13,65.7,406.9
2025-11-06 02:20:53.751808,hospital_B,25.31,39.95,78.4,409.6
2025-11-06 03:20:53.751808,hospital_B,29.43,45.37,87.2,407.0
2025-11-06 04:20:53.751808,hospital_B,21.71,35.61,70.8,405.3
2025-11-06 05:20:53.751808,hospital_B,23.88,38.47,75.4,408.2
2025-11-06 06:20:53.751808,hospital_B,28.08,43.87,84.4,408.3
2025-11-06 07:20:53.751808,hospital_B,34.08,55.03,97.2,410.0
2025-11-06 08:20:53.751808,hospital_B,31.24,51.29,91.1,412.9
