timestamp,location,temperature,humidity,wind_speed,pressure,precipitation,rainfall
2025-10-23 21:20:53.751808,hospital_C,16.6,61.7,4.2,998.58,0,0.0
2025-10-23 22:20:53.751808,hospital_C,14.6,66.1,6.6,1016.92,0,0.0
2025-10-23 23:20:53.751808,hospital_C,15.1,73.8,6.9,1031.48,0,0.0
2025-10-24 00:20:53.751808,hospital_C,20.6,67.3,15.1,1034.18,0,0.0
2025-10-24 01:20:53.751808,hospital_C,15.8,63.8,11.6,1012.99,0,0.0
2025-10-24 02:20:53.751808,hospital_C,17.2,82.5,10.6,999.6,1,1.08
2025-10-24 03:20:53.751808,hospital_C,19.2,73.0,5.3,1034.54,0,0.0
2025-10-24 04:20:53.751808,hospital_C,26.3,69.5,5.4,1023.46,0,0.0
2025-10-24 05:20:53.751808,hospital_C,23.6,86.9,5.7,1023.2,0,0.0
2025-10-24 06:20:53.751808,hospital_C,29.6,78.9,7.0,1036.09,0,0.0
2025-10-24 07:20:53.751808,hospital_C,27.9,57.5,8.6,1014.12,0,0.0
2025-10-24 08:20:53.751808,hospital_C,36.0,53.8,11.6,1015.43,0,0.0
2025-10-24 09:20:53.751808,hospital_C,34.2,58.9,10.8,1019.18,0,0.0
2025-10-24 10:20:53.751808,hospital_C,35.1,54.7,14.6,1020.1,0,0.0
2025-10-24 11:20:53.751808,hospital_C,33.9,61.2,16.8,1014.42,0,0.0
2025-10-24 12:20:53.751808,hospital_C,30.8,44.2,22.8,1021.35,0,0.0
2025-10-24 13:20:53.751808,hospital_C,31.2,55.2,11.1,1021.86,1,5.17
2025-10-24 14:20:53.751808,hospital_C,28.2,49.0,10.7,1038.23,0,0.0
2025-10-24 15:20:53.751808,hospital_C,27.3,41.8,14.9,980.0,0,0.0
2025-10-24 16:20:53.751808,hospital_C,22.9,54.5,19.9,986.8,0,0.0
2025-10-24 17:20:53.751808,hospital_C,19.3,71.5,10.3,980.0,1,2.9
2025-10-24 18:20:53.751808,hospital_C,19.4,55.5,10.4,1005.49,0,0.0
2025-10-24 19:20:53.751808,hospital_C,16.7,57.9,8.1,991.91,0,0.0
2025-10-24 20:20:53.751808,hospital_C,17.1,69.4,7.8,998.42,1,2.28
2025-10-24 21:20:53.751808,hospital_C,14.1,58.4,10.4,1013.75,0,0.0
2025-10-24 22:20:53.751808,hospital_C,9.8,76.6,10.3,1005.99,0,0.0
2025-10-24 23:20:53.751808,hospital_C,14.5,68.8,9.8,999.46,0,0.0
2025-10-25 00:20:53.751808,hospital_C,12.7,62.4,5.3,1024.64,1,3.14
2025-10-25 01:20:53.751808,hospital_C,15.1,59.7,6.2,1012.77,0,0.0
2025-10-25 02:20:53.751808,hospital_C,16.5,86.7,6.4,984.74,0,0.0
2025-10-25 03:20:53.751808,hospital_C,20.2,77.1,6.7,1022.57,0,0.0
2025-10-25 04:20:53.751808,hospital_C,24.2,81.1,11.9,996.59,1,3.33
2025-10-25 05:20:53.751808,hospital_C,28.7,74.3,8.1,1026.65,0,0.0
2025-10-25 06:20:53.751808,hospital_C,32.3,71.1,7.3,1017.68,0,0.0
2025-10-25 07:20:53.751808,hospital_C,29.8,62.2,10.5,990.57,0,0.0
2025-10-25 08:20:53.751808,hospital_C,32.6,61.7,7.2,1001.64,0,0.0
2025-10-25 09:20:53.751808,hospital_C,32.8,55.7,9.5,997.15,0,0.0
2025-10-25 10:20:53.751808,hospital_C,27.9,59.2,18.2,1015.08,0,0.0
2025-10-25 11:20:53.751808,hospital_C,32.7,60.9,10.4,1012.1,0,0.0
2025-10-25 12:20:53.751808,hospital_C,30.5,46.3,18.2,1049.32,1,3.0
2025-10-25 13:20:53.751808,hospital_C,28.1,52.3,18.3,1009.54,0,0.0
2025-10-25 14:20:53.751808,hospital_C,25.2,46.6,14.8,1015.55,0,0.0
2025-10-25 15:20:53.751808,hospital_C,25.9,47.1,16.0,1007.2,0,0.0
2025-10-25 16:20:53.751808,hospital_C,27.5,45.8,9.2,1018.83,0,0.0
2025-10-25 17:20:53.751808,hospital_C,20.0,53.4,10.8,1008.59,1,0.09
2025-10-25 18:20:53.751808,hospital_C,19.6,64.0,15.4,1033.49,0,0.0
2025-10-25 19:20:53.751808,hospital_C,20.2,64.1,11.6,1017.88,1,2.93
2025-10-25 20:20:53.751808,hospital_C,10.2,72.1,11.5,990.37,0,0.0
2025-10-25 21:20:53.751808,hospital_C,16.4,65.7,5.4,1010.05,1,0.13
2025-10-25 22:20:53.751808,hospital_C,10.4,63.2,10.9,1026.34,1,0.62
2025-10-25 23:20:53.751808,hospital_C,14.5,58.1,6.9,994.88,0,0.0
2025-10-26 00:20:53.751808,hospital_C,14.9,73.9,9.1,1004.41,0,0.0
2025-10-26 01:20:53.751808,hospital_C,14.9,59.5,1.5,1012.79,0,0.0
2025-10-26 02:20:53.751808,hospital_C,18.0,79.8,6.2,1020.84,1,2.65
2025-10-26 03:20:53.751808,hospital_C,22.2,80.7,3.6,1012.77,0,0.0
2025-10-26 04:20:53.751808,hospital_C,21.4,82.4,9.2,1015.8,0,0.0
2025-10-26 05:20:53.751808,hospital_C,25.6,69.5,7.5,1003.09,0,0.0
2025-10-26 06:20:53.751808,hospital_C,25.3,71.1,11.0,1017.07,1,1.22
2025-10-26 07:20:53.751808,hospital_C,31.5,54.0,8.9,1002.28,0,0.0
2025-10-26 08:20:53.751808,hospital_C,32.0,56.3,8.0,1006.99,0,0.0
2025-10-26 09:20:53.751808,hospital_C,31.5,56.3,12.5,997.05,0,0.0
2025-10-26 10:20:53.751808,hospital_C,38.3,59.0,11.1,999.66,0,0.0
2025-10-26 11:20:53.751808,hospital_C,31.5,54.6,21.2,1025.92,0,0.0
2025-10-26 12:20:53.751808,hospital_C,33.2,41.7,13.7,1032.74,0,0.0
2025-10-26 13:20:53.751808,hospital_C,32.7,43.4,15.9,1023.82,0,0.0
2025-10-26 14:20:53.751808,hospital_C,26.7,58.4,12.0,996.43,0,0.0
2025-10-26 15:20:53.751808,hospital_C,21.9,53.5,11.7,1013.37,0,0.0
2025-10-26 16:20:53.751808,hospital_C,23.9,58.5,7.7,1007.15,0,0.0
2025-10-26 17:20:53.751808,hospital_C,23.1,60.5,12.8,1020.49,0,0.0
2025-10-26 18:20:53.751808,hospital_C,18.0,70.8,8.4,1017.67,0,0.0
2025-10-26 19:20:53.751808,hospital_C,19.1,65.1,6.0,1023.19,0,0.0
2025-10-26 20:20:53.751808,hospital_C,13.7,72.8,1.8,1003.02,0,0.0
2025-10-26 21:20:53.751808,hospital_C,14.5,65.3,5.5,1002.11,0,0.0
2025-10-26 22:20:53.751808,hospital_C,10.5,68.7,5.7,1005.26,0,0.0
2025-10-26 23:20:53.751808,hospital_C,13.4,75.0,11.0,1026.78,0,0.0
2025-10-27 00:20:53.751808,hospital_C,13.7,64.5,7.4,1038.04,0,0.0
2025-10-27 01:20:53.751808,hospital_C,17.7,72.4,11.1,992.12,1,0.08
2025-10-27 02:20:53.751808,hospital_C,19.4,83.6,10.7,996.55,0,0.0
2025-10-27 03:20:53.751808,hospital_C,20.5,81.5,7.9,998.58,0,0.0
2025-10-27 04:20:53.751808,hospital_C,22.0,73.6,9.0,993.25,0,0.0
2025-10-27 05:20:53.751808,hospital_C,27.2,69.2,9.6,1003.35,0,0.0
2025-10-27 06:20:53.751808,hospital_C,27.9,68.9,7.5,1034.82,0,0.0
2025-10-27 07:20:53.751808,hospital_C,27.5,66.9,12.7,1000.3,0,0.0
2025-10-27 08:20:53.751808,hospital_C,35.2,57.6,6.8,1013.28,0,0.0
2025-10-27 09:20:53.751808,hospital_C,32.5,57.8,8.3,987.29,0,0.0
2025-10-27 10:20:53.751808,hospital_C,33.9,60.1,15.1,1011.14,0,0.0
2025-10-27 11:20:53.751808,hospital_C,32.5,56.4,14.9,1041.51,0,0.0
2025-10-27 12:20:53.751808,hospital_C,33.6,54.1,13.1,1018.0,0,0.0
2025-10-27 13:20:53.751808,hospital_C,29.5,52.8,15.4,1037.75,0,0.0
2025-10-27 14:20:53.751808,hospital_C,25.7,44.7,16.9,1023.95,0,0.0
2025-10-27 15:20:53.751808,hospital_C,26.0,43.9,12.6,1035.13,0,0.0
2025-10-27 16:20:53.751808,hospital_C,24.9,57.4,15.7,1010.18,0,0.0
2025-10-27 17:20:53.751808,hospital_C,22.6,58.2,14.0,1017.7,0,0.0
2025-10-27 18:20:53.751808,hospital_C,20.6,58.6,12.3,999.15,0,0.0
2025-10-27 19:20:53.751808,hospital_C,18.8,55.8,14.7,1014.11,0,0.0
2025-10-27 20:20:53.751808,hospital_C,15.1,63.3,7.8,1030.17,1,2.06
2025-10-27 21:20:53.751808,hospital_C,12.0,65.8,8.2,1031.15,0,0.0
2025-10-27 22:20:53.751808,hospital_C,14.7,71.5,6.4,1000.72,0,0.0
2025-10-27 23:20:53.751808,hospital_C,12.2,64.5,5.6,1016.13,1,1.16
2025-10-28 00:20:53.751808,hospital_C,15.7,74.7,12.9,984.41,0,0.0
2025-10-28 01:20:53.751808,hospital_C,17.9,66.6,6.4,1020.79,0,0.0
2025-10-28 02:20:53.751808,hospital_C,17.6,81.3,9.8,1026.05,0,0.0
2025-10-28 03:20:53.751808,hospital_C,21.5,75.5,10.8,1020.87,1,0.06
2025-10-28 04:20:53.751808,hospital_C,21.5,76.4,10.5,1014.97,0,0.0
2025-10-28 05:20:53.751808,hospital_C,27.4,73.9,8.7,1000.88,0,0.0
2025-10-28 06:20:53.751808,hospital_C,25.2,73.9,8.8,1028.04,0,0.0
2025-10-28 07:20:53.751808,hospital_C,28.8,59.9,6.0,1008.35,0,0.0
2025-10-28 08:20:53.751808,hospital_C,33.8,59.0,4.2,1027.77,0,0.0
2025-10-28 09:20:53.751808,hospital_C,30.8,54.2,0.0,1021.42,0,0.0
2025-10-28 10:20:53.751808,hospital_C,31.5,66.1,10.9,1005.58,0,0.0
2025-10-28 11:20:53.751808,hospital_C,34.9,60.6,9.5,1024.13,0,0.0
2025-10-28 12:20:53.751808,hospital_C,31.0,62.1,11.5,1050.0,0,0.0
2025-10-28 13:20:53.751808,hospital_C,29.4,50.9,11.3,1019.24,1,9.33
2025-10-28 14:20:53.751808,hospital_C,25.9,49.9,16.9,1012.39,0,0.0
2025-10-28 15:20:53.751808,hospital_C,23.3,58.9,8.2,1026.54,0,0.0
2025-10-28 16:20:53.751808,hospital_C,23.9,57.4,9.4,998.06,1,4.23
2025-10-28 17:20:53.751808,hospital_C,17.1,62.7,17.0,1011.44,1,4.87
2025-10-28 18:20:53.751808,hospital_C,15.9,63.6,8.5,996.37,0,0.0
2025-10-28 19:20:53.751808,hospital_C,15.4,78.3,11.8,1023.55,0,0.0
2025-10-28 20:20:53.751808,hospital_C,15.5,69.0,7.4,1021.38,0,0.0
2025-10-28 21:20:53.751808,hospital_C,13.1,66.2,5.8,1004.91,1,6.0
2025-10-28 22:20:53.751808,hospital_C,14.1,70.8,8.9,1024.39,0,0.0
2025-10-28 23:20:53.751808,hospital_C,13.2,70.4,5.3,1015.38,0,0.0
2025-10-29 00:20:53.751808,hospital_C,14.2,64.4,12.6,1018.31,0,0.0
2025-10-29 01:20:53.751808,hospital_C,16.2,72.7,7.4,1025.99,0,0.0
2025-10-29 02:20:53.751808,hospital_C,13.2,76.5,8.4,1036.23,0,0.0
2025-10-29 03:20:53.751808,hospital_C,18.1,82.2,9.2,999.13,0,0.0
2025-10-29 04:20:53.751808,hospital_C,23.6,85.5,9.5,1030.56,0,0.0
2025-10-29 05:20:53.751808,hospital_C,25.6,69.2,12.1,1044.74,0,0.0
2025-10-29 06:20:53.751808,hospital_C,27.6,75.2,12.5,1024.98,0,0.0
2025-10-29 07:20:53.751808,hospital_C,29.1,63.1,6.3,1006.35,0,0.0
2025-10-29 08:20:53.751808,hospital_C,32.8,59.1,12.0,986.85,0,0.0
2025-10-29 09:20:53.751808,hospital_C,31.9,55.5,8.2,1018.06,0,0.0
2025-10-29 10:20:53.751808,hospital_C,36.1,50.9,10.8,1000.55,0,0.0
2025-10-29 11:20:53.751808,hospital_C,31.4,55.8,12.8,1041.59,1,0.47
2025-10-29 12:20:53.751808,hospital_C,32.7,43.4,13.7,1007.97,1,0.72
2025-10-29 13:20:53.751808,hospital_C,31.3,51.3,16.6,1012.89,0,0.0
2025-10-29 14:20:53.751808,hospital_C,29.8,42.5,11.3,1012.53,1,0.32
2025-10-29 15:20:53.751808,hospital_C,27.9,59.7,11.5,1014.08,0,0.0
2025-10-29 16:20:53.751808,hospital_C,23.2,56.0,16.8,1021.81,0,0.0
2025-10-29 17:20:53.751808,hospital_C,23.3,62.7,15.7,1009.51,0,0.0
2025-10-29 18:20:53.751808,hospital_C,18.4,64.5,11.9,1033.42,0,0.0
2025-10-29 19:20:53.751808,hospital_C,17.1,64.4,8.6,1031.77,0,0.0
2025-10-29 20:20:53.751808,hospital_C,10.1,66.1,2.6,998.99,0,0.0
2025-10-29 21:20:53.751808,hospital_C,16.4,51.7,8.1,996.09,0,0.0
2025-10-29 22:20:53.751808,hospital_C,12.7,75.1,12.2,1025.03,0,0.0
2025-10-29 23:20:53.751808,hospital_C,9.2,66.3,12.5,993.53,0,0.0
2025-10-30 00:20:53.751808,hospital_C,14.6,65.8,3.7,1027.44,1,5.49
2025-10-30 01:20:53.751808,hospital_C,18.5,68.7,6.1,1002.65,0,0.0
2025-10-30 02:20:53.751808,hospital_C,17.6,75.7,5.3,1006.1,0,0.0
2025-10-30 03:20:53.751808,hospital_C,20.0,81.4,8.2,1008.93,0,0.0
2025-10-30 04:20:53.751808,hospital_C,22.1,76.2,10.6,1015.5,0,0.0
2025-10-30 05:20:53.751808,hospital_C,23.2,82.4,5.4,1014.6,0,0.0
2025-10-30 06:20:53.751808,hospital_C,32.2,74.9,6.2,1021.75,0,0.0
2025-10-30 07:20:53.751808,hospital_C,26.5,61.5,7.8,1030.29,0,0.0
2025-10-30 08:20:53.751808,hospital_C,35.2,58.5,10.9,1005.87,0,0.0
2025-10-30 09:20:53.751808,hospital_C,30.4,60.0,2.0,1009.24,0,0.0
2025-10-30 10:20:53.751808,hospital_C,34.9,55.8,13.1,1010.63,0,0.0
2025-10-30 11:20:53.751808,hospital_C,35.6,62.0,14.3,1015.75,0,0.0
2025-10-30 12:20:53.751808,hospital_C,32.2,45.0,8.2,1000.22,0,0.0
2025-10-30 13:20:53.751808,hospital_C,28.4,39.9,12.9,1025.53,0,0.0
2025-10-30 14:20:53.751808,hospital_C,27.7,55.5,7.2,991.02,0,0.0
2025-10-30 15:20:53.751808,hospital_C,24.4,51.0,10.0,1018.33,0,0.0
2025-10-30 16:20:53.751808,hospital_C,23.3,62.5,11.7,1011.27,0,0.0
2025-10-30 17:20:53.751808,hospital_C,22.8,57.9,12.5,1017.47,0,0.0
2025-10-30 18:20:53.751808,hospital_C,18.8,63.5,7.6,1050.0,0,0.0
2025-10-30 19:20:53.751808,hospital_C,14.7,69.7,3.1,1018.44,0,0.0
2025-10-30 20:20:53.751808,hospital_C,14.0,59.6,7.8,989.53,0,0.0
2025-10-30 21:20:53.751808,hospital_C,15.2,74.7,8.8,1004.87,0,0.0
2025-10-30 22:20:53.751808,hospital_C,12.2,71.8,2.6,998.18,0,0.0
2025-10-30 23:20:53.751808,hospital_C,14.3,61.7,9.3,1001.82,0,0.0
2025-10-31 00:20:53.751808,hospital_C,14.0,53.0,8.1,1025.07,0,0.0
2025-10-31 01:20:53.751808,hospital_C,20.1,67.6,5.7,1011.55,0,0.0
2025-10-31 02:20:53.751808,hospital_C,17.0,79.2,10.6,1017.88,0,0.0
2025-10-31 03:20:53.751808,hospital_C,20.1,84.5,12.8,1036.17,0,0.0
2025-10-31 04:20:53.751808,hospital_C,23.7,81.8,8.3,1013.14,0,0.0
2025-10-31 05:20:53.751808,hospital_C,26.4,69.2,9.7,1022.73,0,0.0
2025-10-31 06:20:53.751808,hospital_C,26.6,80.0,7.1,1009.36,0,0.0
2025-10-31 07:20:53.751808,hospital_C,30.9,63.5,9.9,1044.41,1,3.42
2025-10-31 08:20:53.751808,hospital_C,36.7,56.0,0.0,1031.8,0,0.0
2025-10-31 09:20:53.751808,hospital_C,31.8,55.6,6.6,1002.58,0,0.0
2025-10-31 10:20:53.751808,hospital_C,31.5,60.0,14.9,1022.87,0,0.0
2025-10-31 11:20:53.751808,hospital_C,33.9,56.3,14.6,1026.62,1,1.35
2025-10-31 12:20:53.751808,hospital_C,29.7,50.4,19.5,996.59,0,0.0
2025-10-31 13:20:53.751808,hospital_C,31.8,50.3,15.8,1006.05,0,0.0
2025-10-31 14:20:53.751808,hospital_C,28.2,51.2,13.7,1003.14,0,0.0
2025-10-31 15:20:53.751808,hospital_C,25.8,54.8,13.0,985.53,0,0.0
2025-10-31 16:20:53.751808,hospital_C,26.3,45.6,14.8,1019.71,0,0.0
2025-10-31 17:20:53.751808,hospital_C,22.9,57.6,17.8,998.78,0,0.0
2025-10-31 18:20:53.751808,hospital_C,15.4,65.0,12.5,1012.64,0,0.0
2025-10-31 19:20:53.751808,hospital_C,23.3,65.7,6.8,997.41,0,0.0
2025-10-31 20:20:53.751808,hospital_C,17.3,62.6,15.8,1026.27,0,0.0
2025-10-31 21:20:53.751808,hospital_C,13.4,68.7,6.4,1039.03,0,0.0
2025-10-31 22:20:53.751808,hospital_C,13.6,63.9,4.1,1002.03,0,0.0
2025-10-31 23:20:53.751808,hospital_C,12.5,71.7,3.6,1029.12,0,0.0
2025-11-01 00:20:53.751808,hospital_C,15.7,61.1,8.3,994.31,0,0.0
2025-11-01 01:20:53.751808,hospital_C,14.9,72.2,7.0,1033.87,0,0.0
2025-11-01 02:20:53.751808,hospital_C,22.4,78.4,6.2,1007.79,0,0.0
2025-11-01 03:20:53.751808,hospital_C,19.9,69.5,7.7,1046.41,0,0.0
2025-11-01 04:20:53.751808,hospital_C,27.0,77.0,8.9,1040.91,0,0.0
2025-11-01 05:20:53.751808,hospital_C,25.9,81.2,12.4,1006.05,0,0.0
2025-11-01 06:20:53.751808,hospital_C,29.0,71.6,2.5,1001.5,1,2.07
2025-11-01 07:20:53.751808,hospital_C,28.8,59.3,12.3,1023.52,0,0.0
2025-11-01 08:20:53.751808,hospital_C,32.0,62.2,5.5,1005.86,0,0.0
2025-11-01 09:20:53.751808,hospital_C,36.3,46.5,12.6,1020.85,0,0.0
2025-11-01 10:20:53.751808,hospital_C,33.4,56.1,13.2,1011.38,0,0.0
2025-11-01 11:20:53.751808,hospital_C,34.9,56.0,18.3,1031.6,0,0.0
2025-11-01 12:20:53.751808,hospital_C,30.4,42.0,13.4,1010.68,0,0.0
2025-11-01 13:20:53.751808,hospital_C,30.7,49.9,17.2,1050.0,0,0.0
2025-11-01 14:20:53.751808,hospital_C,28.0,51.6,14.8,1032.51,0,0.0
2025-11-01 15:20:53.751808,hospital_C,27.5,48.1,14.3,1040.74,0,0.0
2025-11-01 16:20:53.751808,hospital_C,23.6,47.8,11.3,1004.36,0,0.0
2025-11-01 17:20:53.751808,hospital_C,20.7,67.6,14.8,995.89,0,0.0
2025-11-01 18:20:53.751808,hospital_C,19.8,66.0,17.9,1016.79,1,1.07
2025-11-01 19:20:53.751808,hospital_C,17.1,53.2,7.4,1010.16,0,0.0
2025-11-01 20:20:53.751808,hospital_C,16.7,58.1,11.0,1020.01,0,0.0
2025-11-01 21:20:53.751808,hospital_C,14.3,59.6,12.9,1018.81,0,0.0
2025-11-01 22:20:53.751808,hospital_C,10.9,61.7,7.8,1021.52,0,0.0
2025-11-01 23:20:53.751808,hospital_C,12.4,72.3,10.8,1015.78,0,0.0
2025-11-02 00:20:53.751808,hospital_C,16.0,66.9,9.0,1017.94,0,0.0
2025-11-02 01:20:53.751808,hospital_C,17.9,64.2,12.1,980.0,0,0.0
2025-11-02 02:20:53.751808,hospital_C,16.4,93.5,14.4,993.38,1,0.01
2025-11-02 03:20:53.751808,hospital_C,22.8,72.5,6.1,1004.0,0,0.0
2025-11-02 04:20:53.751808,hospital_C,24.3,81.6,6.2,1000.22,0,0.0
2025-11-02 05:20:53.751808,hospital_C,25.5,84.6,6.8,985.72,1,4.01
2025-11-02 06:20:53.751808,hospital_C,30.4,69.2,8.6,1010.67,0,0.0
2025-11-02 07:20:53.751808,hospital_C,30.8,61.2,5.6,1034.24,0,0.0
2025-11-02 08:20:53.751808,hospital_C,30.0,58.0,13.3,1031.98,0,0.0
2025-11-02 09:20:53.751808,hospital_C,31.8,59.7,2.7,1020.06,0,0.0
2025-11-02 10:20:53.751808,hospital_C,35.3,50.7,13.2,989.65,0,0.0
2025-11-02 11:20:53.751808,hospital_C,31.7,66.1,10.7,980.82,0,0.0
2025-11-02 12:20:53.751808,hospital_C,29.6,56.1,14.3,1022.24,0,0.0
2025-11-02 13:20:53.751808,hospital_C,28.4,47.0,12.8,1036.31,0,0.0
2025-11-02 14:20:53.751808,hospital_C,27.8,48.0,10.9,1024.07,0,0.0
2025-11-02 15:20:53.751808,hospital_C,30.8,41.9,12.0,1012.76,0,0.0
2025-11-02 16:20:53.751808,hospital_C,26.0,61.5,10.1,1019.62,0,0.0
2025-11-02 17:20:53.751808,hospital_C,22.3,59.2,16.8,998.68,1,1.31
2025-11-02 18:20:53.751808,hospital_C,16.8,69.3,14.6,1031.39,0,0.0
2025-11-02 19:20:53.751808,hospital_C,16.2,55.0,5.9,1049.74,0,0.0
2025-11-02 20:20:53.751808,hospital_C,12.3,66.3,11.1,1000.68,0,0.0
2025-11-02 21:20:53.751808,hospital_C,15.8,66.1,11.1,1027.67,1,0.62
2025-11-02 22:20:53.751808,hospital_C,16.0,62.9,11.1,1005.43,0,0.0
2025-11-02 23:20:53.751808,hospital_C,13.1,62.4,2.8,997.42,0,0.0
2025-11-03 00:20:53.751808,hospital_C,14.6,63.0,7.2,1005.66,0,0.0
2025-11-03 01:20:53.751808,hospital_C,17.7,72.1,11.8,1023.9,0,0.0
2025-11-03 02:20:53.751808,hospital_C,19.8,83.3,10.8,1016.05,0,0.0
2025-11-03 03:20:53.751808,hospital_C,20.6,71.9,5.9,1013.11,0,0.0
2025-11-03 04:20:53.751808,hospital_C,24.6,73.0,6.6,1013.34,0,0.0
2025-11-03 05:20:53.751808,hospital_C,26.5,81.6,6.7,1008.57,0,0.0
2025-11-03 06:20:53.751808,hospital_C,28.9,66.1,8.2,1020.31,0,0.0
2025-11-03 07:20:53.751808,hospital_C,30.2,69.7,7.7,1030.7,0,0.0
2025-11-03 08:20:53.751808,hospital_C,31.1,56.5,8.8,1029.53,0,0.0
2025-11-03 09:20:53.751808,hospital_C,28.7,59.7,11.7,1021.16,0,0.0
2025-11-03 10:20:53.751808,hospital_C,37.3,57.7,13.7,1008.89,0,0.0
2025-11-03 11:20:53.751808,hospital_C,33.2,59.4,13.0,998.45,1,8.73
2025-11-03 12:20:53.751808,hospital_C,27.9,52.2,13.5,1003.98,0,0.0
2025-11-03 13:20:53.751808,hospital_C,31.8,46.8,11.6,985.6,0,0.0
2025-11-03 14:20:53.751808,hospital_C,27.4,49.3,17.4,988.7,0,0.0
2025-11-03 15:20:53.751808,hospital_C,25.8,51.8,15.5,1004.68,1,4.84
2025-11-03 16:20:53.751808,hospital_C,26.3,42.9,11.8,1008.58,0,0.0
2025-11-03 17:20:53.751808,hospital_C,26.4,62.9,14.8,1030.32,0,0.0
2025-11-03 18:20:53.751808,hospital_C,17.3,52.9,16.4,1008.95,0,0.0
2025-11-03 19:20:53.751808,hospital_C,17.2,64.6,8.0,998.58,0,0.0
2025-11-03 20:20:53.751808,hospital_C,17.0,60.5,2.9,1026.96,1,3.47
2025-11-03 21:20:53.751808,hospital_C,15.2,64.1,13.1,986.78,0,0.0
2025-11-03 22:20:53.751808,hospital_C,13.1,72.2,9.9,1002.98,0,0.0
2025-11-03 23:20:53.751808,hospital_C,14.2,65.9,4.2,1029.55,0,0.0
